sentence_id,paragraph_id,unit_id,chapter,file,line_start,line_end,sentence,claim_type,evidence_required,classification_reason,concrete_technologies,source_ids,source_urls,mapping_basis,source_count,coverage_status,semantic_review_status,review_note
SENT-0075,PAR-0045,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,5,5,RAGは、情報検索と自然言語生成の研究を組み合わせた方式です。,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0076,PAR-0045,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,6,6,本書の第1章から第8章では、査読付き研究で繰り返し評価され、一般的なRAGにも適用できる次の知識を基礎にします。,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0077,PAR-0046,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,8,8,BM25の確率的検索モデル,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,BM25,SRC-005,https://doi.org/10.1561/1500000019,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0078,PAR-0047,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,9,9,Dense Passage Retrieval,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,DPR,SRC-002;SRC-043,https://aclanthology.org/2020.emnlp-main.550/;https://arxiv.org/abs/2004.04906,direct_inline;concrete_technique_primary,2,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0079,PAR-0048,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,10,10,Retrieval-Augmented Generation,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-001,https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0080,PAR-0049,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,11,11,BEIRによる検索方式の横断評価,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-006,https://datasets-benchmarks-proceedings.neurips.cc/paper/2021/hash/65b9eea6e1cc6bb9f0cd2a47751a186f-Abstract-round2.html,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0081,PAR-0050,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,12,12,FEVERによる根拠支持・反証・情報不足の評価,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,,SRC-007,https://aclanthology.org/N18-1074/,direct_inline,1,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0082,PAR-0051,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,13,13,ALCEによる引用評価,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,,SRC-003,https://aclanthology.org/2023.emnlp-main.398/,direct_inline,1,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0083,PAR-0052,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,15,15,本ガイドでは、本節で取り上げた研究結果を、すべてのデータや業務で同じ効果を保証する根拠として扱いません。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0084,PAR-0052,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,16,16,例えば、BEIRは検索方式の優劣がデータセットによって変わることを示しています。,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0085,PAR-0052,1.7.1,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,17,17,本書では、基礎技術であっても固定値や効果を一般化せず、対象データによる評価を求めます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0086,PAR-0053,1.7.2,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,21,21,第9章では、会話検索、長文検索、グラフ検索、マルチモーダル検索、反復検索などを扱います。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0087,PAR-0053,1.7.2,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,22,22,掲載対象は、代表研究に一定の引用実績があり、複数の独立した査読付き研究で効果または課題が報告されている技術に限定します。,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0088,PAR-0054,1.7.2,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,24,24,先進技術は、標準構成より優れているとは限りません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0089,PAR-0054,1.7.2,1,docs/1.RAGとは何か/1.7.RAG研究の流れ.md,25,25,再現できる失敗に対して比較実験を行い、品質、応答時間、費用、安全性の総合結果で採否を決めます。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0090,PAR-0055,INTRO-1,1,docs/1.RAGとは何か/序文.md,3,3,RAG（Retrieval-Augmented Generation、検索拡張生成）とは、AI（Artificial Intelligence、人工知能）が答える前に必要な資料を探し、その資料を根拠にして回答する考え方です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0091,PAR-0055,INTRO-1,1,docs/1.RAGとは何か/序文.md,3,3,AIの内部知識に加えて、社内規程、製品資料、手順書など、更新と確認が可能な情報を回答に利用します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0092,PAR-0056,INTRO-1,1,docs/1.RAGとは何か/序文.md,5,5,情報源、検索、回答、引用を一つのシステムとして管理すると、根拠を確認し、答えられる範囲を示し、誤りの発生箇所を調べられます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0093,PAR-0056,INTRO-1,1,docs/1.RAGとは何か/序文.md,5,5,回答の正しさは、情報源の管理、工程別の評価、回答後の検証を通じて確かめます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0094,PAR-0057,INTRO-1,1,docs/1.RAGとは何か/序文.md,7,7,この章を読むと決められること：RAGを採用するか、別の方式を選ぶか、RAGにどこまでの責任を持たせるかを決められます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0095,PAR-0058,INTRO-1,1,docs/1.RAGとは何か/序文.md,9,9,本章では、LLM（Large Language Model、大規模言語モデル）単体や検索システムとの違い、RAGが解決する問題、適用しやすいケース、別の方式を選ぶケースを整理します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0096,PAR-0058,INTRO-1,1,docs/1.RAGとは何か/序文.md,9,9,後続章の技術を理解するために、検索、根拠の選別、回答生成、評価がつながる全体像も示します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0097,PAR-0058,INTRO-1,1,docs/1.RAGとは何か/序文.md,9,9,具体的な構成は[全体アーキテクチャ](../2.アーキテクチャ/序文.md)で確認できます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0098,PAR-0059,INTRO-1,1,docs/1.RAGとは何か/序文.md,11,11,まず覚える5語,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-0099,PAR-0060,INTRO-1,1,docs/1.RAGとは何か/序文.md,13,13,情報源：回答の正本として管理する文書やデータです。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
